Calibration,Detector,Clock,Dataset,w,F1,ADD,Seed
Cal. A,ADWIN + ARF,1,BWX->VNQ,100,1.0,9.0,10
Cal. A,PHT + ARF,32,BWX->VNQ,100,1.0,16.0,10
Cal. A,EDDM + ARF,32,BWX->VNQ,100,0.0,,10
Cal. A,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,10
Cal. A,SRP + PHT,1,BWX->VNQ,100,0.0,,10
Cal. A,SRP + PHT,32,BWX->VNQ,100,0.0,,10
Cal. A,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,10
Cal. A,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,10
Cal. A,PHT + RF (Static),1,BWX->VNQ,100,0.0,,10
Cal. A,ADWIN + RF (Static),1,BWX->VNQ,100,0.0,,10
Cal. B,PHT + HT,1,BWX->VNQ,100,1.0,16.0,10
Cal. B,EDDM + HT,1,BWX->VNQ,100,0.0,,10
Cal. B,ADWIN + HT,1,BWX->VNQ,100,1.0,9.0,10
Cal. B,PHT + ARF,1,BWX->VNQ,100,0.0,,10
Cal. B,EDDM + ARF,1,BWX->VNQ,100,0.0,,10
Cal. B,ADWIN + ARF,1,BWX->VNQ,100,1.0,9.0,10
Cal. B,PHT + ARF,32,BWX->VNQ,100,0.0,,10
Cal. B,EDDM + ARF,32,BWX->VNQ,100,0.0,,10
Cal. B,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,10
Cal. B,SRP + PHT,1,BWX->VNQ,100,0.0,,10
Cal. B,SRP + PHT,32,BWX->VNQ,100,0.0,,10
Cal. B,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,10
Cal. B,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,10
Cal. B,PHT + RF (Static),1,BWX->VNQ,100,1.0,16.0,10
Cal. B,ADWIN + RF (Static),1,BWX->VNQ,100,1.0,9.0,10
IID,PHT + HT,1,BWX->VNQ,100,0.0,,11
IID,EDDM + HT,1,BWX->VNQ,100,0.0,,11
IID,ADWIN + HT,1,BWX->VNQ,100,0.0,,11
IID,PHT + ARF,1,BWX->VNQ,100,0.0,,11
IID,EDDM + ARF,1,BWX->VNQ,100,0.0,,11
IID,ADWIN + ARF,1,BWX->VNQ,100,1.0,9.0,11
IID,PHT + ARF,32,BWX->VNQ,100,1.0,16.0,11
IID,EDDM + ARF,32,BWX->VNQ,100,0.0,,11
IID,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,11
IID,SRP + PHT,1,BWX->VNQ,100,0.0,,11
IID,SRP + PHT,32,BWX->VNQ,100,0.0,,11
IID,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,11
IID,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,11
IID,PHT + RF (Static),1,BWX->VNQ,100,0.0,,11
IID,ADWIN + RF (Static),1,BWX->VNQ,100,0.0,,11
Cal. A,PHT + HT,1,BWX->VNQ,100,0.0,,11
Cal. A,EDDM + HT,1,BWX->VNQ,100,0.0,,11
Cal. A,ADWIN + HT,1,BWX->VNQ,100,0.0,,11
Cal. A,PHT + ARF,1,BWX->VNQ,100,0.0,,11
Cal. A,EDDM + ARF,1,BWX->VNQ,100,0.0,,11
Cal. A,ADWIN + ARF,1,BWX->VNQ,100,1.0,9.0,11
Cal. A,PHT + ARF,32,BWX->VNQ,100,1.0,22.0,11
Cal. A,EDDM + ARF,32,BWX->VNQ,100,0.0,,11
Cal. A,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,11
Cal. A,SRP + PHT,1,BWX->VNQ,100,0.0,,11
Cal. A,SRP + PHT,32,BWX->VNQ,100,0.0,,11
Cal. A,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,11
Cal. A,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,11
Cal. A,PHT + RF (Static),1,BWX->VNQ,100,0.0,,11
Cal. A,ADWIN + RF (Static),1,BWX->VNQ,100,1.0,148.0,11
Cal. B,PHT + HT,1,BWX->VNQ,100,1.0,17.0,11
Cal. B,EDDM + HT,1,BWX->VNQ,100,1.0,152.0,11
Cal. B,ADWIN + HT,1,BWX->VNQ,100,1.0,9.0,11
Cal. B,PHT + ARF,1,BWX->VNQ,100,0.0,,11
Cal. B,EDDM + ARF,1,BWX->VNQ,100,0.0,,11
Cal. B,ADWIN + ARF,1,BWX->VNQ,100,1.0,9.0,11
Cal. B,PHT + ARF,32,BWX->VNQ,100,1.0,23.0,11
Cal. B,EDDM + ARF,32,BWX->VNQ,100,0.0,,11
Cal. B,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,11
Cal. B,SRP + PHT,1,BWX->VNQ,100,0.0,,11
Cal. B,SRP + PHT,32,BWX->VNQ,100,0.0,,11
Cal. B,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,11
Cal. B,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,11
Cal. B,PHT + RF (Static),1,BWX->VNQ,100,1.0,17.0,11
Cal. B,ADWIN + RF (Static),1,BWX->VNQ,100,1.0,9.0,11
IID,PHT + HT,1,BWX->VNQ,100,0.0,,12
IID,EDDM + HT,1,BWX->VNQ,100,0.0,,12
IID,ADWIN + HT,1,BWX->VNQ,100,0.0,,12
IID,PHT + ARF,1,BWX->VNQ,100,0.0,,12
IID,EDDM + ARF,1,BWX->VNQ,100,0.0,,12
IID,ADWIN + ARF,1,BWX->VNQ,100,1.0,9.0,12
IID,PHT + ARF,32,BWX->VNQ,100,1.0,16.0,12
IID,EDDM + ARF,32,BWX->VNQ,100,0.0,,12
IID,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,12
IID,SRP + PHT,1,BWX->VNQ,100,0.0,,12
IID,SRP + PHT,32,BWX->VNQ,100,0.0,,12
IID,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,12
IID,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,12
IID,PHT + RF (Static),1,BWX->VNQ,100,0.0,,12
IID,ADWIN + RF (Static),1,BWX->VNQ,100,0.0,,12
Cal. A,PHT + HT,1,BWX->VNQ,100,0.0,,12
Cal. A,EDDM + HT,1,BWX->VNQ,100,0.0,,12
Cal. A,ADWIN + HT,1,BWX->VNQ,100,0.0,,12
Cal. A,PHT + ARF,1,BWX->VNQ,100,0.0,,12
Cal. A,EDDM + ARF,1,BWX->VNQ,100,0.0,,12
Cal. A,ADWIN + ARF,1,BWX->VNQ,100,1.0,9.0,12
Cal. A,PHT + ARF,32,BWX->VNQ,100,1.0,19.0,12
Cal. A,EDDM + ARF,32,BWX->VNQ,100,0.0,,12
Cal. A,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,12
Cal. A,SRP + PHT,1,BWX->VNQ,100,0.0,,12
Cal. A,SRP + PHT,32,BWX->VNQ,100,0.0,,12
Cal. A,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,12
Cal. A,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,12
Cal. A,PHT + RF (Static),1,BWX->VNQ,100,0.0,,12
Cal. A,ADWIN + RF (Static),1,BWX->VNQ,100,0.0,,12
Cal. B,PHT + HT,1,BWX->VNQ,100,1.0,68.0,12
Cal. B,EDDM + HT,1,BWX->VNQ,100,1.0,83.0,12
Cal. B,ADWIN + HT,1,BWX->VNQ,100,1.0,16.0,12
Cal. B,PHT + ARF,1,BWX->VNQ,100,0.0,,12
Cal. B,EDDM + ARF,1,BWX->VNQ,100,0.0,,12
Cal. B,ADWIN + ARF,1,BWX->VNQ,100,1.0,9.0,12
Cal. B,PHT + ARF,32,BWX->VNQ,100,1.0,19.0,12
Cal. B,EDDM + ARF,32,BWX->VNQ,100,0.0,,12
Cal. B,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,12
Cal. B,SRP + PHT,1,BWX->VNQ,100,0.0,,12
Cal. B,SRP + PHT,32,BWX->VNQ,100,0.0,,12
Cal. B,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,12
Cal. B,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,12
Cal. B,PHT + RF (Static),1,BWX->VNQ,100,1.0,23.0,12
Cal. B,ADWIN + RF (Static),1,BWX->VNQ,100,1.0,9.0,12
IID,PHT + HT,1,BWX->VNQ,100,0.0,,13
IID,EDDM + HT,1,BWX->VNQ,100,0.0,,13
IID,ADWIN + HT,1,BWX->VNQ,100,0.0,,13
IID,PHT + ARF,1,BWX->VNQ,100,0.0,,13
IID,EDDM + ARF,1,BWX->VNQ,100,0.0,,13
IID,ADWIN + ARF,1,BWX->VNQ,100,1.0,10.0,13
IID,PHT + ARF,32,BWX->VNQ,100,1.0,17.0,13
IID,EDDM + ARF,32,BWX->VNQ,100,0.0,,13
IID,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,13
IID,SRP + PHT,1,BWX->VNQ,100,0.0,,13
IID,SRP + PHT,32,BWX->VNQ,100,0.0,,13
IID,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,13
IID,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,13
IID,PHT + RF (Static),1,BWX->VNQ,100,0.0,,13
IID,ADWIN + RF (Static),1,BWX->VNQ,100,0.0,,13
Cal. A,PHT + HT,1,BWX->VNQ,100,0.0,,13
Cal. A,EDDM + HT,1,BWX->VNQ,100,0.0,,13
Cal. A,ADWIN + HT,1,BWX->VNQ,100,0.0,,13
Cal. A,PHT + ARF,1,BWX->VNQ,100,0.0,,13
Cal. A,EDDM + ARF,1,BWX->VNQ,100,0.0,,13
Cal. A,ADWIN + ARF,1,BWX->VNQ,100,1.0,9.0,13
Cal. A,PHT + ARF,32,BWX->VNQ,100,1.0,22.0,13
Cal. A,EDDM + ARF,32,BWX->VNQ,100,0.0,,13
Cal. A,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,13
Cal. A,SRP + PHT,1,BWX->VNQ,100,0.0,,13
Cal. A,SRP + PHT,32,BWX->VNQ,100,0.0,,13
Cal. A,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,13
Cal. A,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,13
Cal. A,PHT + RF (Static),1,BWX->VNQ,100,0.0,,13
Cal. A,ADWIN + RF (Static),1,BWX->VNQ,100,0.0,,13
Cal. B,PHT + HT,1,BWX->VNQ,100,1.0,16.0,13
Cal. B,EDDM + HT,1,BWX->VNQ,100,1.0,34.0,13
Cal. B,ADWIN + HT,1,BWX->VNQ,100,1.0,9.0,13
Cal. B,PHT + ARF,1,BWX->VNQ,100,0.0,,13
Cal. B,EDDM + ARF,1,BWX->VNQ,100,0.0,,13
Cal. B,ADWIN + ARF,1,BWX->VNQ,100,1.0,9.0,13
Cal. B,PHT + ARF,32,BWX->VNQ,100,0.0,,13
Cal. B,EDDM + ARF,32,BWX->VNQ,100,0.0,,13
Cal. B,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,13
Cal. B,SRP + PHT,1,BWX->VNQ,100,0.0,,13
Cal. B,SRP + PHT,32,BWX->VNQ,100,1.0,37.0,13
Cal. B,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,13
Cal. B,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,13
Cal. B,PHT + RF (Static),1,BWX->VNQ,100,1.0,16.0,13
Cal. B,ADWIN + RF (Static),1,BWX->VNQ,100,1.0,9.0,13
IID,PHT + HT,1,BWX->VNQ,100,0.0,,14
IID,EDDM + HT,1,BWX->VNQ,100,0.0,,14
IID,ADWIN + HT,1,BWX->VNQ,100,0.0,,14
IID,PHT + ARF,1,BWX->VNQ,100,0.0,,14
IID,EDDM + ARF,1,BWX->VNQ,100,0.0,,14
IID,ADWIN + ARF,1,BWX->VNQ,100,1.0,9.0,14
IID,PHT + ARF,32,BWX->VNQ,100,1.0,25.0,14
IID,EDDM + ARF,32,BWX->VNQ,100,0.0,,14
IID,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,14
IID,SRP + PHT,1,BWX->VNQ,100,0.0,,14
IID,SRP + PHT,32,BWX->VNQ,100,0.0,,14
IID,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,14
IID,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,14
IID,PHT + RF (Static),1,BWX->VNQ,100,0.0,,14
IID,ADWIN + RF (Static),1,BWX->VNQ,100,0.0,,14
Cal. A,PHT + HT,1,BWX->VNQ,100,0.0,,14
Cal. A,EDDM + HT,1,BWX->VNQ,100,0.0,,14
Cal. A,ADWIN + HT,1,BWX->VNQ,100,1.0,133.0,14
Cal. A,PHT + ARF,1,BWX->VNQ,100,0.0,,14
Cal. A,EDDM + ARF,1,BWX->VNQ,100,0.0,,14
Cal. A,ADWIN + ARF,1,BWX->VNQ,100,1.0,13.0,14
Cal. A,PHT + ARF,32,BWX->VNQ,100,1.0,31.0,14
Cal. A,EDDM + ARF,32,BWX->VNQ,100,0.0,,14
Cal. A,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,14
Cal. A,SRP + PHT,1,BWX->VNQ,100,0.0,,14
Cal. A,SRP + PHT,32,BWX->VNQ,100,0.0,,14
Cal. A,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,14
Cal. A,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,14
Cal. A,PHT + RF (Static),1,BWX->VNQ,100,0.0,,14
Cal. A,ADWIN + RF (Static),1,BWX->VNQ,100,1.0,129.0,14
Cal. B,PHT + HT,1,BWX->VNQ,100,1.0,16.0,14
Cal. B,EDDM + HT,1,BWX->VNQ,100,1.0,32.0,14
Cal. B,ADWIN + HT,1,BWX->VNQ,100,1.0,9.0,14
Cal. B,PHT + ARF,1,BWX->VNQ,100,0.0,,14
Cal. B,EDDM + ARF,1,BWX->VNQ,100,0.0,,14
Cal. B,ADWIN + ARF,1,BWX->VNQ,100,1.0,9.0,14
Cal. B,PHT + ARF,32,BWX->VNQ,100,0.0,,14
Cal. B,EDDM + ARF,32,BWX->VNQ,100,0.0,,14
Cal. B,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,14
Cal. B,SRP + PHT,1,BWX->VNQ,100,0.0,,14
Cal. B,SRP + PHT,32,BWX->VNQ,100,0.0,,14
Cal. B,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,14
Cal. B,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,14
Cal. B,PHT + RF (Static),1,BWX->VNQ,100,1.0,16.0,14
Cal. B,ADWIN + RF (Static),1,BWX->VNQ,100,1.0,9.0,14
IID,PHT + HT,1,BWX->VNQ,100,0.0,,15
IID,EDDM + HT,1,BWX->VNQ,100,0.0,,15
IID,ADWIN + HT,1,BWX->VNQ,100,0.0,,15
IID,PHT + ARF,1,BWX->VNQ,100,0.0,,15
IID,EDDM + ARF,1,BWX->VNQ,100,0.0,,15
IID,ADWIN + ARF,1,BWX->VNQ,100,0.0,,15
IID,PHT + ARF,32,BWX->VNQ,100,1.0,27.0,15
IID,EDDM + ARF,32,BWX->VNQ,100,0.0,,15
IID,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,15
IID,SRP + PHT,1,BWX->VNQ,100,0.0,,15
IID,SRP + PHT,32,BWX->VNQ,100,0.0,,15
IID,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,15
IID,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,15
IID,PHT + RF (Static),1,BWX->VNQ,100,0.0,,15
IID,ADWIN + RF (Static),1,BWX->VNQ,100,0.0,,15
Cal. A,PHT + HT,1,BWX->VNQ,100,0.0,,15
Cal. A,EDDM + HT,1,BWX->VNQ,100,0.0,,15
Cal. A,ADWIN + HT,1,BWX->VNQ,100,0.0,,15
Cal. A,PHT + ARF,1,BWX->VNQ,100,0.0,,15
Cal. A,EDDM + ARF,1,BWX->VNQ,100,0.0,,15
Cal. A,ADWIN + ARF,1,BWX->VNQ,100,0.0,,15
Cal. A,PHT + ARF,32,BWX->VNQ,100,1.0,19.0,15
Cal. A,EDDM + ARF,32,BWX->VNQ,100,0.0,,15
Cal. A,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,15
Cal. A,SRP + PHT,1,BWX->VNQ,100,0.0,,15
Cal. A,SRP + PHT,32,BWX->VNQ,100,0.0,,15
Cal. A,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,15
Cal. A,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,15
Cal. A,PHT + RF (Static),1,BWX->VNQ,100,0.0,,15
Cal. A,ADWIN + RF (Static),1,BWX->VNQ,100,0.0,,15
Cal. B,PHT + HT,1,BWX->VNQ,100,1.0,66.0,15
Cal. B,EDDM + HT,1,BWX->VNQ,100,1.0,105.0,15
Cal. B,ADWIN + HT,1,BWX->VNQ,100,1.0,9.0,15
Cal. B,PHT + ARF,1,BWX->VNQ,100,0.0,,15
Cal. B,EDDM + ARF,1,BWX->VNQ,100,0.0,,15
Cal. B,ADWIN + ARF,1,BWX->VNQ,100,1.0,9.0,15
Cal. B,PHT + ARF,32,BWX->VNQ,100,0.0,,15
Cal. B,EDDM + ARF,32,BWX->VNQ,100,0.0,,15
Cal. B,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,15
Cal. B,SRP + PHT,1,BWX->VNQ,100,0.0,,15
Cal. B,SRP + PHT,32,BWX->VNQ,100,0.0,,15
Cal. B,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,15
Cal. B,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,15
Cal. B,PHT + RF (Static),1,BWX->VNQ,100,1.0,72.0,15
Cal. B,ADWIN + RF (Static),1,BWX->VNQ,100,1.0,9.0,15
IID,PHT + HT,1,BWX->VNQ,100,0.0,,16
IID,EDDM + HT,1,BWX->VNQ,100,0.0,,16
IID,ADWIN + HT,1,BWX->VNQ,100,0.0,,16
IID,PHT + ARF,1,BWX->VNQ,100,0.0,,16
IID,EDDM + ARF,1,BWX->VNQ,100,0.0,,16
IID,ADWIN + ARF,1,BWX->VNQ,100,1.0,9.0,16
IID,PHT + ARF,32,BWX->VNQ,100,1.0,16.0,16
IID,EDDM + ARF,32,BWX->VNQ,100,0.0,,16
IID,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,16
IID,SRP + PHT,1,BWX->VNQ,100,0.0,,16
IID,SRP + PHT,32,BWX->VNQ,100,0.0,,16
IID,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,16
IID,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,16
IID,PHT + RF (Static),1,BWX->VNQ,100,0.0,,16
IID,ADWIN + RF (Static),1,BWX->VNQ,100,0.0,,16
Cal. A,PHT + HT,1,BWX->VNQ,100,0.0,,16
Cal. A,EDDM + HT,1,BWX->VNQ,100,0.0,,16
Cal. A,ADWIN + HT,1,BWX->VNQ,100,0.0,,16
Cal. A,PHT + ARF,1,BWX->VNQ,100,0.0,,16
Cal. A,EDDM + ARF,1,BWX->VNQ,100,0.0,,16
Cal. A,ADWIN + ARF,1,BWX->VNQ,100,1.0,9.0,16
Cal. A,PHT + ARF,32,BWX->VNQ,100,1.0,19.0,16
Cal. A,EDDM + ARF,32,BWX->VNQ,100,0.0,,16
Cal. A,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,16
Cal. A,SRP + PHT,1,BWX->VNQ,100,0.0,,16
Cal. A,SRP + PHT,32,BWX->VNQ,100,0.0,,16
Cal. A,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,16
Cal. A,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,16
Cal. A,PHT + RF (Static),1,BWX->VNQ,100,0.0,,16
Cal. A,ADWIN + RF (Static),1,BWX->VNQ,100,0.0,,16
Cal. B,PHT + HT,1,BWX->VNQ,100,0.0,,16
Cal. B,EDDM + HT,1,BWX->VNQ,100,0.0,,16
Cal. B,ADWIN + HT,1,BWX->VNQ,100,1.0,9.0,16
Cal. B,PHT + ARF,1,BWX->VNQ,100,0.0,,16
Cal. B,EDDM + ARF,1,BWX->VNQ,100,0.0,,16
Cal. B,ADWIN + ARF,1,BWX->VNQ,100,1.0,9.0,16
Cal. B,PHT + ARF,32,BWX->VNQ,100,1.0,19.0,16
Cal. B,EDDM + ARF,32,BWX->VNQ,100,0.0,,16
Cal. B,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,16
Cal. B,SRP + PHT,1,BWX->VNQ,100,0.0,,16
Cal. B,SRP + PHT,32,BWX->VNQ,100,0.0,,16
Cal. B,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,16
Cal. B,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,16
Cal. B,PHT + RF (Static),1,BWX->VNQ,100,0.0,,16
Cal. B,ADWIN + RF (Static),1,BWX->VNQ,100,1.0,9.0,16
IID,PHT + HT,1,BWX->VNQ,100,0.0,,17
IID,EDDM + HT,1,BWX->VNQ,100,0.0,,17
IID,ADWIN + HT,1,BWX->VNQ,100,0.0,,17
IID,PHT + ARF,1,BWX->VNQ,100,0.0,,17
IID,EDDM + ARF,1,BWX->VNQ,100,0.0,,17
IID,ADWIN + ARF,1,BWX->VNQ,100,1.0,13.0,17
IID,PHT + ARF,32,BWX->VNQ,100,0.0,,17
IID,EDDM + ARF,32,BWX->VNQ,100,0.0,,17
IID,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,17
IID,SRP + PHT,1,BWX->VNQ,100,0.0,,17
IID,SRP + PHT,32,BWX->VNQ,100,0.0,,17
IID,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,17
IID,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,17
IID,PHT + RF (Static),1,BWX->VNQ,100,0.0,,17
IID,ADWIN + RF (Static),1,BWX->VNQ,100,0.0,,17
Cal. A,PHT + HT,1,BWX->VNQ,100,0.0,,17
Cal. A,EDDM + HT,1,BWX->VNQ,100,0.0,,17
Cal. A,ADWIN + HT,1,BWX->VNQ,100,0.0,,17
Cal. A,PHT + ARF,1,BWX->VNQ,100,0.0,,17
Cal. A,EDDM + ARF,1,BWX->VNQ,100,0.0,,17
Cal. A,ADWIN + ARF,1,BWX->VNQ,100,1.0,12.0,17
Cal. A,PHT + ARF,32,BWX->VNQ,100,1.0,26.0,17
Cal. A,EDDM + ARF,32,BWX->VNQ,100,0.0,,17
Cal. A,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,17
Cal. A,SRP + PHT,1,BWX->VNQ,100,0.0,,17
Cal. A,SRP + PHT,32,BWX->VNQ,100,0.0,,17
Cal. A,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,17
Cal. A,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,17
Cal. A,PHT + RF (Static),1,BWX->VNQ,100,0.0,,17
Cal. A,ADWIN + RF (Static),1,BWX->VNQ,100,0.0,,17
Cal. B,PHT + HT,1,BWX->VNQ,100,1.0,75.0,17
Cal. B,EDDM + HT,1,BWX->VNQ,100,0.0,,17
Cal. B,ADWIN + HT,1,BWX->VNQ,100,1.0,66.0,17
Cal. B,PHT + ARF,1,BWX->VNQ,100,0.0,,17
Cal. B,EDDM + ARF,1,BWX->VNQ,100,0.0,,17
Cal. B,ADWIN + ARF,1,BWX->VNQ,100,1.0,9.0,17
Cal. B,PHT + ARF,32,BWX->VNQ,100,1.0,23.0,17
Cal. B,EDDM + ARF,32,BWX->VNQ,100,0.0,,17
Cal. B,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,17
Cal. B,SRP + PHT,1,BWX->VNQ,100,0.0,,17
Cal. B,SRP + PHT,32,BWX->VNQ,100,0.0,,17
Cal. B,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,17
Cal. B,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,17
Cal. B,PHT + RF (Static),1,BWX->VNQ,100,0.0,,17
Cal. B,ADWIN + RF (Static),1,BWX->VNQ,100,1.0,67.0,17
IID,PHT + HT,1,BWX->VNQ,100,0.0,,18
IID,EDDM + HT,1,BWX->VNQ,100,0.0,,18
IID,ADWIN + HT,1,BWX->VNQ,100,0.0,,18
IID,PHT + ARF,1,BWX->VNQ,100,0.0,,18
IID,EDDM + ARF,1,BWX->VNQ,100,0.0,,18
IID,ADWIN + ARF,1,BWX->VNQ,100,1.0,16.0,18
IID,PHT + ARF,32,BWX->VNQ,100,1.0,27.0,18
IID,EDDM + ARF,32,BWX->VNQ,100,0.0,,18
IID,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,18
IID,SRP + PHT,1,BWX->VNQ,100,0.0,,18
IID,SRP + PHT,32,BWX->VNQ,100,0.0,,18
IID,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,18
IID,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,18
IID,PHT + RF (Static),1,BWX->VNQ,100,0.0,,18
IID,ADWIN + RF (Static),1,BWX->VNQ,100,0.0,,18
Cal. A,PHT + HT,1,BWX->VNQ,100,0.0,,18
Cal. A,EDDM + HT,1,BWX->VNQ,100,0.0,,18
Cal. A,ADWIN + HT,1,BWX->VNQ,100,0.0,,18
Cal. A,PHT + ARF,1,BWX->VNQ,100,0.0,,18
Cal. A,EDDM + ARF,1,BWX->VNQ,100,0.0,,18
Cal. A,ADWIN + ARF,1,BWX->VNQ,100,1.0,9.0,18
Cal. A,PHT + ARF,32,BWX->VNQ,100,0.0,,18
Cal. A,EDDM + ARF,32,BWX->VNQ,100,0.0,,18
Cal. A,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,18
Cal. A,SRP + PHT,1,BWX->VNQ,100,0.0,,18
Cal. A,SRP + PHT,32,BWX->VNQ,100,0.0,,18
Cal. A,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,18
Cal. A,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,18
Cal. A,PHT + RF (Static),1,BWX->VNQ,100,0.0,,18
Cal. A,ADWIN + RF (Static),1,BWX->VNQ,100,0.0,,18
Cal. B,PHT + HT,1,BWX->VNQ,100,1.0,16.0,18
Cal. B,EDDM + HT,1,BWX->VNQ,100,0.0,,18
Cal. B,ADWIN + HT,1,BWX->VNQ,100,1.0,9.0,18
Cal. B,PHT + ARF,1,BWX->VNQ,100,0.0,,18
Cal. B,EDDM + ARF,1,BWX->VNQ,100,0.0,,18
Cal. B,ADWIN + ARF,1,BWX->VNQ,100,1.0,9.0,18
Cal. B,PHT + ARF,32,BWX->VNQ,100,0.0,,18
Cal. B,EDDM + ARF,32,BWX->VNQ,100,0.0,,18
Cal. B,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,18
Cal. B,SRP + PHT,1,BWX->VNQ,100,0.0,,18
Cal. B,SRP + PHT,32,BWX->VNQ,100,0.0,,18
Cal. B,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,18
Cal. B,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,18
Cal. B,PHT + RF (Static),1,BWX->VNQ,100,1.0,16.0,18
Cal. B,ADWIN + RF (Static),1,BWX->VNQ,100,1.0,9.0,18
IID,PHT + HT,1,BWX->VNQ,100,0.0,,19
IID,EDDM + HT,1,BWX->VNQ,100,0.0,,19
IID,ADWIN + HT,1,BWX->VNQ,100,0.0,,19
IID,PHT + ARF,1,BWX->VNQ,100,0.0,,19
IID,EDDM + ARF,1,BWX->VNQ,100,0.0,,19
IID,ADWIN + ARF,1,BWX->VNQ,100,1.0,9.0,19
IID,PHT + ARF,32,BWX->VNQ,100,1.0,16.0,19
IID,EDDM + ARF,32,BWX->VNQ,100,1.0,32.0,19
IID,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,19
IID,SRP + PHT,1,BWX->VNQ,100,0.0,,19
